"1302","juthaawu","falsify, belie","جهتاوؤ","كوئي ني وات نے جوتهي مانوي"
"1303","jhutlaawu","falsify, misrepresent","جهتلاوؤ","كوئي ني وات نے جهوتي پاروي"
"1304","jharakwu","to answer rudely","جهركوؤ","بے ادبي سي جواب ديوؤ"
"1305","jharno","waterfall","جهرنو","پاني نو چشمة"
"1306","jharooka","balcony","جهروكا","باكو"
"1307","jhagro","fight, dispute","جهگرٌو","لرائي، ان بن"
"1308","jhagraalu","person who fights, is aggressive","جهگرالو","جه گهنو جهگرو كرے"
"1309","jhagru","opponent, adversary","جهگرو","خاصم"
"1310","jhukwu","bend","جهكوؤ","نموؤ"
"1311","jhilli","skin","جهلّي","چامري"
"1312","jehel","ignorance","جهل","علم نو نه هوؤ"
"1313","jhalak","glare, sparkle, reflection(of light)","جهلك","روشني، نمونه"
"1314","jhalakwu","to spurt out, to shine, to flash","جهلكوؤ","چمكوؤ، جوش ما باهر نكلوؤ"
"1315","jhanjheerwu","to shake","جهنجهيروؤ","پكري نے هلاوؤ"
"1316","jahannam","hell","جهنم","دوزخ"
"1317","jhoot banaawat","made up, lies","جهوت بناوت","من سي بناويلي جهوتي وات"
"1318","jhoot","lie","جهوضض","جه سچو نه هوئي"
"1319","jhoko","nap/breeze","جهوكو","هلكي نيند/ هواء"
"1320","jhula","swing, cradle","جهولا","جه هواء ما اٰم سي اوم تهائي"
"1321","jhulwu","to swing","جهولوؤ","هواء ما اٰم سي اوم تهاوؤ"
"1322","jhili lewu","to edure","جهيلي ليوؤ","لئي ليوؤ، صبر كري اتهاوي ليوؤ"
"1323","jawaab","answer","جواب","رد"
"1324","jiwaar","neighborhood","جوار","پروس"
"1325","jawaan","young","جوان","شباب، نوجوان"
"1326","juta","shoes","جوتا","نعل"
"1327","jud","genorosity","جود","سخاوة"
"1328","jor","joint/oppression","جور","ظلم"
"1329","jour","connection, ","جور","ملاوؤ"
"1330","joraan","join, combine","جوران","ملاپ"
"1331","jorailu","attached","جورائيلو","مليلو، لاگيلو"
"1332","joro-jorao","couple","جورو-جوراؤ","بے جن جيوارے ساتهے جورائي"
"1333","jorwu","join, combine","جوروؤ","ملاوؤ"
"1334","joosh","enthusiasm","جوش","ولوله انے جذبه"
"1335","joq der joq","one (group of people) after another","جوق در جوق","ايك بعد ايك"
"1336","jokham","danger","جوكهم","خطرة"
"1337","juni","old","جوني","پراني"
"1338","johar","jewel","جوهر","قيمتي پتهر"
"1339","joeiye","want","جوئيے","جه حاصل كروا چاهتا هوئي"
"1340","jiyaare","when","جيارے","جيوارے"
"1341","jeet","victory","جيت","فتح، كاميابي"
"1342","jeeraan","neighbor","جيران","پروسي"
"1343","jaim","like","جيم","جه مثل"
"1344","jiw","soul","جيو","جان"
"1345","jiw jaan","heart & soul","جيو جان","دل انے جان سي"
"1346","jewaa","like","جيوا","مثل نا"
"1347","jewaare","when","جيوارے","جيارے"
"1348","haajat","need","حاجة-حاجات/حوائج","اميد، كام"
"1349","haajat mand","needy","حاجة مند","اميدوار، ضرورة مند"
"1350","haashiyah","margin, footnote","حاشية","صفحة نا جانب يا نيچے  نو حصه"
"1351","haasil","acquire","حاصل","ملو"
"1352","haasil husul","gain","حاصل حصول","كئي چيز نا نتيجة ما جه ملو هوئي"
"1353","haazri","attendance","حاضري","حاضر تهاوا نو عمل، لوگو يا لوگو ني گنتي جه موجود هوئي"
"1354","haafiz","protector, a person who memorizes","حافظ","حفاظة نا كرنار"
"1355","haafiz ul quran","a person who memorizes the whole quran","حافظ القران","وه شخص جه نے قران مكمل حفظ هوئي"
"1356","haakim","ruler, governor/a person who gives commands","حاكم","حكم كرنار، جه ني حكمراني هوئي"
"1357","haal","present tense/condition","حال","همنا نو وقت/ حالة"
"1358","haalaake","although","حالانكه","اٰ وات نا ساتهے كه"
"1359","haalat","condition","حالة-حالات","كوئي شخص يا چيز جه حال ما هوئي"
"1360","haamela","pregnant","حاملة","بئيرو جه نے حمل هوئي"
"1361","haawi","dominant, victorious","حاوي","غالب"
"1362","haaez","possessor","حائز","حاصل كرنار شخص"
"1363","hub","love","حب","محبة"
"1364","habbat-habbaat","grain-grains","حبة-حبات","دانو-داناؤ"
"1365","hablullah","rope of allah","حبل الله","خدا تعالىْ نو رسه"
"1366","hable mateen","strong rope","حبل متين","مضبوط رسه جه توتے نهيں"
"1367","hatta ke","to an extent","حتىْ كه","يهاں تك كه"
"1368","haj","haj","حج","اسلام نو چهتو دعامة"
"1369","hijaab-hujub","veil","حجاب-حجب","پرده"
"1370","hujjaaj","people who perform haj","حجاج","حج كرنار لوگو"
"1371","hujjat","a rank of dawat/argument","حجة"," كوئي نكته نے ثابت كروا واسطے يا اهنے توروا واسطے بيان، دليل يا سبب پيش كروؤ"
"1372","hajar","stone","حجر","پتهر"
"1373","hajar ul aswad","the black stone","حجر الاسود","كالو پتهر جه جبرائيل اسمان سي لئي نے اُترا كه جه كعبة ما لاگا هوا چهے"
"1374","hujra","room, chamber","حجرة","اندر نو كمره"
"1375","had-hudood","limits/factors that defines something","حد-حدود","منتهى، غاية جهاں لگ جئي سكائي"
"1376","hadd qaim kerwu","carry out the hadd(punishment)","حد قائم كروؤ","كوئي پر سزا  واجب تهئي هوئي اهنے سزا كروؤ"
"1377","hadas","factors that voids the wudu","حدث","اهوا عمل جه نا سي وضوء توتي جائي"
"1378","hudood kiraam","noble hudood","حدود    كرام","حدود اهوا كه كرامة ونتا"
"1379","hudood fozola","righteous and praiseworthy hudood","حدود فضلاء","حدود اهوا كه فضل نا صاحبو"
"1380","hadiyat","thae rank of sheikh bestowed by moula tus","حدية","اٰقا مولىْ ط ع طرف سي شيخ پنا نو شرف ملے"
"1381","hadeeth","sayings of rasullillah s.a.","حديث-احاديث","رسول الله صلع  جه  فرماوے"
"1382","hur","freeman","حر","اٰزاد شخص"
"1383","heraasat","safeguarding","حراسة","چوكيداري"
"1384","haraam","forbidden","حرام","جه چيز كهاوا يا كروا سي خدا انے اهنا رسول يه منع فرمايو هوئي"
"1385","harb-huroob","battle","حرب-حروب","جنگ"
"1386","haraj","point of objection, issue","حرج","واندو"
"1387","harasat-hurraas","guards for security","حرسة-حراس","حفاظة كرنار لوگو"
"1388","hirs","greed","حرص","لالچ"
"1389","harf-huruf","alphabet","حرف-حروف","ا،ب،ت...ني مثل "
"1390","harakat-harakaat","movement","حركة-حركات","هلوا  نو عمل"
"1391","haram","family, blood relative","حرم","گهر نا لوگوؤ"
"1392","hurmat","respect","حرمة","قدر"
"1393","haramain","two highly respected places- makkah & madina","حرمين","بے حرم- مكة معظمة انے مدنية منورة"
"1394","hurriyat","freedom","حرية","اٰزادي"
"1395","hazam","cleverness","حزم","چالاكي"
"1396","huzun","grieve","حزن","غم"
"1397","his","feeling, sensation","حس","محسوس كرواني قوة"
"1398","hisaab","caculation","حساب","گنتي كروؤ، تعديد"
"1399","husaam","sword","حسام","تلوار"
"1400","hasad","jealousy","حسد","بيسرا نا نزديك جه نعمة چهے ته چلي جائي ايم تمنى كروؤ"
"1401","husn","beauty","حسن","خوبصورتي"
"1402","husn ul ittefaaq","good coincidence","حسن الاتفاق","اهوؤ اتفاق جه بهتر هوئي"
"1403","husn ul bayaan","good speech delivery","حسن البيان","اچهو بيان"
"1404","husn ut taba'ul","to maintain a gracious relationship with the husband","حسن التبعل","(بئيرو نو) مرد ساتهے بـهتر طريق سي رهوو"
"1405","husn uz zikr","praise","حسن الذكر","اچهي ذكر"
"1406","husn ul qabool","good acceptance","حسن القبول","بهتر قبول كرواني خصلة"
"1407","hasanat","good, charity","حسنة-حسنات","ثواب"
"1408","haseen","beautiful","حسين","خوبصورة"
"1409","hashar","day of judgement","حشر","قيامة نو دن"
"1410","hisaar","siege","حصار","گهيراؤ"
"1411","hisn-husoon","fort","حصن-حصون","قلعة"
"1412","hisso, hissa","share, portion","حصه-حصه ؤ","مهوتي چيز نا تكرا"
"1413","hazrat","presence","حضرة","گهني قريبي جگه"
"1414","hazrat aaliya","eminent presence","حضرة عالية","اٰقا مولىْ ط ع   ني حضرة  نے كهواما   اٰوے چهے"
"1415","huzure aa'la","presence of the most eminent","حضور اعلىْ ط ع","اهوي حضرة كه جه گهني بلند چهے"
"1416","huzuri","servant","حضوري","حضرة عالية ما خدمة بجاؤنار"
"1417","haz-huzuz","fate, share","حظ-حظوظ","نصيب، حصه"
"1418","haz e wafir","bigger portion","حظ وافر","مهوتو حصه"
"1419","hifaazat","protect","حفاظة","سنبهالوؤ"
"1420","hifz","protect, memorize","حفظ","كئي معلومات نے ذهن ما ياد راكهوؤ/سنبهالوؤ"
"1421","hafazat","protectors","حفظة","حفاظة كرنار لوگو"
"1422","haflat","function","حفلة","خوشي ني محفل يا مجلس"
"1423","hafeed","grandson","حفيد","پوتا"
"1424","haq","truth","حق","سچّي وات"
"1425","haq-huquq","right","حق- حقوق","اخلاقي يا قانوني طور پر بيسرا واسطے جه واجب تهاتو هوئي"
"1426","haqeer","lowly","حقير","نيچو، هلكو"
"1427","haqiqat-haqaeq","truth/ilm of haqiqat","حقيقة-حقائق","جه سچي وات هوئي، علم ني اعلىْ قسم چهے"
"1428","haqiqi","actual, real","حقيقي","جه اصل ما هوئي"
"1429","hikaayat","folktales","حكاية-حكايات","اهوي كهاني جه ما حكمة هوئي"
"1430","hukum-ahkaam","command","حكم-احكام","امر"
"1431","hikmat","wisdom","حكمة","وه چيز نو علم صحيح انے حق چهے ، ته ساتهے هوشياري انے بصيرة بهي هوئي "
"1432","hukoomat","government","حكومة","جماعة يا كميتي جه رياسة نا امور نے سنبهالے انے اهنے منظم كرے"
"1433","hakeem","wiseman","حكيم","حكمة سي عمل كرنار"
"1434","hal kerwu","to solve","حل كروؤ","سلجهاوؤ"
"1435","halaal","permitted","حلال","جه چيز كهاوؤ يا كروؤ خدا انے اهنا رسول يه جائز كيدو هوئي"
"1436","halq","throat/to shave","حلق","گلو/ ماتهو بوراوؤ"
"1437","halqa","group","حلقة","گروپ"
"1438","hulqoom","throat","حلقوم","گلو"
"1439","hilm","patience, forbearance","حلم","بردباري"
"1440","hulum","dream/adolescence","حلم","سپنو/ بلوغية ني عمر"
"1441","himaayat","safeguard","حماية","بچاؤ كروؤ، حفاظة كروؤ"
"1442","hamd","praise","حمد","وكهان"
"1443","hamal","pregnancy","حمل","ماں نا رحم ما جنين نو پيدا تهاوؤ/تهر"
"1444","hamla, hamlo","attack","حملة","قوة انے غصه سي كوئي پر چرهي  اٰوؤ انے لرائي شروع كروؤ"
"1445","hamalat ul arsh","lifters of the arsh","حملة العرش","خدا تعالىْ نا عرش نے اتهاونار(8 ملائكة)"
"1446","hamla war thawu","to attack","حملة ور تهاوؤ","حملة كروؤ"
"1447","hamiyat","pride, haughtiness","حمية","گهمند"
"1448","haneef","inclining towards the truth","حنيف","لهكنار، هر چيز سي لهكي ايك ني طرف توجه كروؤ"
"1449","haneen"," yearning, longing","حنين","شفقة"
"1450","hawaas","senses","حواس","محسوس كروا نا  اٰلات- جه مثل كه كان ، انكهـ وغيره"
"1451","hur-huro","fair ones","حور-حورو","خدا جنة نا مردو نے اهنا ساتهے شادي كراوي اٰپےس"
"1452","hur ul een","fair women (in heaven) with large (beautiful) eyes","حور العين","مهوتي انكهـ والي حورو"
"1453","hosla-o","morale","حوصله","همة"
"1454","hoz","pond","حوض","تالاب"
"1455","hoze kausar","houz e kausar","حوض كوثر","كوثر جه خدا تعالى يه رسول الله صلع نے بخشو چهے ته حوض"
"1456","hol","help","حول","ياري/در"
"1457","haweli","palace","حويلي","محل"
"1458","hai","alive/neighborhood","حي","محلة/ زنده"
"1459","haya","shame","حياء","شرم"
"1460","hayaat","alive, life","حياة","زندگي"
"1461","hayaati","life","حياتي","زندگي"
"1462","hesiyat","aspect, position","حيثية","اعتبار"
"1463","heraangi","confusion, perplexity","حيرانگي","پريشاني"
"1464","heraat","confusion, perplexity","حيرة","پريشاني"
"1465","haiz","menstruation","حيض","عذر ما هوؤ (بئيرو)"
"1466","heela","trick, ploy","حيلة","سازش"
"1467","haywaan","animal","حيوان-حيوانات","جانور"
"1468","hayaat tayeba","a good life","حيوة طيبة","اچهي انے پاك زندگي"
"1469","khaatam","ring","خاتَم","انگوتهي"
"1470","khaatim","last, final","خاتم","اٰخري"
"1471","khaatemat","conclusion, ending","خاتمة","انجام"
"1472","khaatun","lady","خاتون","بئيرو"
"1473","khaadim","servant","خادم","خدمة  كرنار"
"1474","khaareji","separatist","خارجي","جه دين ما سي نكلي گيا هوئي"
